id,name,age,score
579132,Name60704,40,60.79502960906198
303581,Name61778,48,60.974605317251985
,Name5792,invalid,72.06754323655447
836363,Name44782,78,33.68043196403841
501186,Name48759,22,75.152390038985
451227,Name97480,59,11.731109410819307
442070,Name85077,57,25.896338960586217
779094,Name51646,75,57.93900412426264
982453,Name90465,69,88.71511018721549
114481,Name7260,40,96.0671749666341
856682,Name77715,19,67.86897952840305
281043,Name32925,60,79.79429218689174
380047,Name78726,88,56.97812789277612
575314,Name4617,24,74.50851515901135
614421,Name74075,42,48.49024337449658
172567,Name55652,41,71.24415888506267
734514,Name41516,65,18.386158671083543
503759,Name14205,52,42.459761411033966
780242,Name16126,57,30.380959568429144
647859,Name511,59,99.34703232394283
,Name72234,invalid,3.7258161469765905
131891,Name29016,42,53.4843852641535
259910,Name9559,77,90.43820198884352
145028,Name64239,89,41.948529746223606
683750,Name59078,58,24.23015277802214
372343,Name36307,72,86.70672853202444
895315,Name69162,67,60.16820126249567
,Name29282,invalid,8.10678221423088
,Name92115,invalid,32.059926716845965
523587,Name10098,18,88.23984865519175
459293,Name92659,60,29.824531050445692
239536,Name76282,41,73.18361285968626
405413,Name74221,57,65.53830107209447
,Name63980,invalid,95.04999755943885
679081,Name50865,49,99.29038505479791
811882,Name37791,75,87.0484277992124
740533,Name84567,65,56.01573916636288
520334,Name44127,70,28.3265989952459
958117,Name62672,85,79.29659181374251
523551,Name48552,80,78.79246447783012
149389,Name84401,80,18.270052878722186
569468,Name37746,88,18.333156448350795
822596,Name522,24,96.59647011351048
483646,Name86532,38,31.7845989937801
680400,Name80847,34,76.63006611667448
387544,Name58888,20,80.38634926874107
479573,Name92118,41,26.200979985802597
789717,Name68568,76,74.73318926994057
657044,Name16018,18,97.08049739049115
271613,Name30858,76,33.76132022585363
863531,Name66295,36,70.93414905534708
583493,Name52341,88,54.72782554958439
,Name16759,invalid,20.25822524512667
,Name17294,invalid,83.02565944761577
168869,Name55749,54,38.11391778257772
,Name1867,invalid,69.38138652572277
815983,Name56666,82,89.79093126061514
572779,Name82104,59,76.97612284930987
699947,Name41299,60,96.75240759972328
152094,Name2710,49,96.2750451963784
244595,Name47243,87,68.15546656509554
,Name94982,invalid,31.127174430984685
636391,Name99502,53,29.524347159954424
,Name64437,invalid,44.156228132840724
684169,Name40436,70,19.545583315865965
409212,Name53212,35,83.42012218131782
,Name27048,invalid,91.17921541663414
864205,Name16620,28,55.727388478473195
595099,Name68202,82,70.02004198371283
663331,Name94152,89,9.080464728217741
,Name89552,invalid,34.23615650371576
553892,Name49369,23,8.537325436473974
,Name89499,invalid,78.83053133394095
243182,Name74213,34,31.719430746129508
220899,Name60153,43,55.369139566252265
,Name28221,invalid,69.10413552435148
354179,Name91900,27,83.23981008433282
,Name51530,invalid,20.307068389226114
184211,Name67423,85,77.92127760659116
659813,Name55947,60,10.185821063000521
393479,Name69513,75,35.418949334889305
191300,Name88037,39,8.092446175527312
603030,Name9861,66,54.43016163732616
,Name37913,invalid,61.19520677049488
311474,Name61340,45,14.545057440360099
573925,Name59662,72,51.078721079002335
,Name90351,invalid,77.7444511351083
308889,Name58234,27,6.548124317635562
985653,Name33504,20,46.67147877745911
529853,Name19034,53,12.266160823914184
,Name77192,invalid,68.6793942687475
412335,Name26914,66,51.534607415417874
167698,Name96839,77,25.979239180724235
572030,Name97812,40,62.477960496201845
838764,Name79577,43,44.94555134806731
456987,Name48610,61,87.90804989127214
234726,Name86113,52,46.046971339319164
,Name33903,invalid,99.34807959072191
358703,Name96263,55,42.7369255017654
700655,Name14981,68,4.805617617321511
850464,Name70084,88,63.97915815941963
947019,Name26344,32,80.64537382867198
,Name2272,invalid,48.96152707929399
795283,Name36740,82,89.50845583012094
457705,Name1344,21,34.40820261552615
977728,Name78721,57,61.232398081468595
539871,Name83381,56,23.734020321738956
956264,Name81495,81,74.89715322603244
626864,Name96022,83,21.36872205765956
525473,Name71445,85,86.72951673620295
,Name14818,invalid,13.53706402484194
922358,Name86574,27,80.89176695877946
832144,Name22773,60,8.639057569421936
139639,Name67590,66,82.72751590102926
904740,Name62798,65,23.596921172263773
905977,Name60180,43,96.99275347622599
604037,Name98227,24,89.18342085243563
,Name56452,invalid,43.06709287633523
646564,Name1463,24,89.28029343204706
528689,Name27429,74,1.0944838908921728
754212,Name3011,70,96.78308335306426
495259,Name25853,33,42.32016499032048
272277,Name88967,35,42.99586400353208
799265,Name66331,86,22.431755372946803
,Name11216,invalid,57.37363927136187
774414,Name92013,60,41.58914978932835
571948,Name18611,50,8.285335418199423
120584,Name43900,52,42.12628439899675
789555,Name18728,62,51.7668220069913
915080,Name63564,28,17.49212679897513
223767,Name15878,56,19.295416486818684
713638,Name76664,20,94.67431490935306
236172,Name17320,85,57.535144140250836
412357,Name43128,84,78.05467043056974
824314,Name60221,21,5.174085379211779
974333,Name32172,37,88.3605008104642
527092,Name59707,50,12.499298812928949
112791,Name74480,44,2.4521724988058713
,Name20542,invalid,0.501135936811159
935686,Name76899,31,34.90648933471775
379734,Name19481,83,63.386450768300804
,Name40346,invalid,58.51291134126918
962939,Name5225,29,58.52260689798053
,Name82207,invalid,42.98071399574046
832247,Name85786,23,35.8988587098501
562408,Name45699,79,97.04264566303377
382842,Name41842,71,19.161964888586812
,Name31164,invalid,42.53917791349349
821592,Name19121,48,79.4890559688754
958998,Name77986,27,9.59222909405122
871099,Name34948,21,92.85341973843931
314152,Name33483,76,29.633066514540708
271291,Name8943,62,47.41875908706732
,Name20608,invalid,32.569263097331294
,Name84849,invalid,96.28567952792393
550584,Name59726,23,12.204807431847154
324990,Name75375,62,77.15625064672447
376071,Name38619,50,45.06889122486057
893102,Name98687,64,11.206901777941859
245247,Name53516,45,53.96206985181341
,Name42705,invalid,16.91984034701114
597067,Name8836,64,99.12810793945702
204066,Name64020,62,80.28953292019352
172369,Name10710,29,75.1855733534716
615044,Name59887,84,54.09098321972209
325201,Name19438,38,51.81084871800811
463792,Name3009,59,26.45702235461368
926001,Name55686,83,7.400956551077242
276094,Name81938,39,53.48941139278911
252102,Name2257,22,30.107633325218387
405372,Name79985,47,85.99427490232243
832260,Name72541,28,58.39511121993486
999867,Name2152,67,5.66181158870055
501855,Name74302,86,34.40722657545927
746601,Name75267,28,73.45056233429321
152969,Name77937,82,63.072206415576424
404797,Name38275,18,57.09710955472986
163916,Name75216,89,82.19784730950342
442444,Name40943,30,87.50841531200466
156652,Name7575,73,73.75893791637786
964183,Name13849,46,90.69181632470145
386380,Name59235,32,74.07718826656632
956042,Name7159,21,58.99255980390481
338147,Name2785,52,64.39635039212531
715908,Name57126,49,58.35177998225036
191816,Name84180,35,47.3876254975866
,Name85463,invalid,19.34644701202598
466589,Name85868,26,54.32320293894419
483179,Name80826,21,30.229833188861555
792433,Name47703,29,27.471384522077614
509705,Name43535,27,67.89313772535422
815210,Name50624,48,12.839817106689255
,Name97993,invalid,46.24660320982825
,Name96793,invalid,10.712253153011986
487896,Name45697,60,50.494839376540334
844552,Name66,72,67.86040378596671
868712,Name25096,38,66.59222412997565
,Name75938,invalid,60.50048163515651
852858,Name17711,22,29.527077061823036
206752,Name82939,62,77.7400926004124
905412,Name12376,58,23.880792611515734
835174,Name87528,68,87.14325629692779
283543,Name21544,75,87.90849065677034
947703,Name97704,68,21.172158919410865
228506,Name18758,77,3.880662787116651
392647,Name7841,62,21.613012011505116
140386,Name1482,62,25.41856016323123
731613,Name79811,29,52.5734050289295
,Name34145,invalid,86.31070435425019
309346,Name47875,43,19.030567889007987
198006,Name91503,39,85.24345339806395
486977,Name61987,31,83.17363752292074
861967,Name86518,84,48.94706226603833
,Name82080,invalid,87.78038168585708
,Name54656,invalid,1.696566282571077
530025,Name31591,89,21.90676546129594
791436,Name82940,82,26.223464117348026
652930,Name78579,54,1.5319079138636282
315847,Name82988,31,30.51784641625267
387109,Name99264,51,25.124892629185204
252341,Name45036,76,80.7790514892044
708836,Name21497,89,30.877342891772642
267977,Name43689,31,98.50342720830388
682130,Name92349,38,86.8776747473485
,Name72272,invalid,49.602038285259844
,Name77378,invalid,92.02575065330768
555745,Name58143,69,67.77443686607282
559386,Name65858,89,95.7166232438455
855583,Name2356,71,50.92373798677659
211744,Name68271,39,72.80713286425538
884241,Name84206,31,88.99087489720519
414119,Name3305,48,43.77400966771312
280521,Name18135,70,7.305449299811118
975322,Name23870,37,92.2448940669457
939788,Name82721,84,99.93694329592884
651910,Name63703,20,19.56065727654952
804952,Name18613,46,38.49959210341459
569842,Name40803,26,76.03119813372177
,Name10710,invalid,8.055273882068859
629606,Name26729,67,42.42863450964657
849458,Name50192,88,63.344798668989895
628787,Name76918,73,2.736514380671873
,Name46935,invalid,6.96807752919587
738214,Name86584,83,93.5742186973035
217051,Name1611,65,11.487427837009312
,Name20317,invalid,62.25836906938632
,Name28185,invalid,65.66855216167508
188055,Name75234,30,82.39093116255565
481619,Name5299,29,33.43162588003273
,Name46721,invalid,19.35847095132197
533335,Name25673,22,39.882313234110015
,Name79328,invalid,92.80531346810302
406902,Name28028,71,94.33915424377652
657027,Name75377,35,68.83070821846977
677044,Name14634,32,25.874929891255107
296561,Name24541,72,27.046791890161014
,Name43152,invalid,86.0074570830328
687584,Name73814,19,40.12863848980186
724368,Name10511,74,66.53972284501398
586010,Name87760,32,5.820269887901707
331222,Name12530,68,72.84317646568887
930710,Name41284,42,75.99516273594017
993616,Name4562,73,17.555227036944277
404946,Name33263,68,8.93500607130382
,Name16041,invalid,17.276867228228078
660656,Name14356,72,15.378508954915116
,Name56452,invalid,75.5712569661957
,Name58756,invalid,18.560715825986595
174560,Name38804,68,12.334772090202051
886027,Name10085,71,2.611496266599622
889960,Name6450,81,89.53623701030627
349367,Name57173,20,16.298813309204263
437801,Name18119,78,22.023628059534637
677680,Name57373,48,86.8253286218883
,Name70374,invalid,58.64557697085561
104595,Name2139,31,68.51751923116005
193259,Name54908,55,5.6721440615757235
,Name150,invalid,64.1122023338841
700564,Name78694,76,12.387054012392007
710763,Name81117,39,1.6615635875755208
,Name80580,invalid,80.70786427087864
410762,Name17604,49,59.41296569026334
852525,Name55028,65,26.82639868080623
639455,Name22275,82,0.7063377877021715
769025,Name53996,33,90.3673342785552
527906,Name39486,85,81.38869596916504
710185,Name54577,88,57.733113798536394
908330,Name28915,58,5.221404792583573
426925,Name74738,52,46.072557715779425
605771,Name10060,78,95.1424390276543
434369,Name93049,73,69.1598912544324
252257,Name6736,75,22.928352483211956
145458,Name81612,28,24.529757929010888
851333,Name81500,40,74.4694022592006
355055,Name70583,38,3.228196037695241
,Name60893,invalid,63.65042535366712
833133,Name38268,68,93.04517982280451
807201,Name84166,28,80.80548934671803
,Name95069,invalid,55.878064647281256
,Name40423,invalid,5.108024952054723
314407,Name94127,66,71.73502528609174
102935,Name92370,19,42.181590499658114
902379,Name47426,21,68.50525177014414
820554,Name84143,89,61.41061017820757
444201,Name54632,54,22.732469333060113
456701,Name15085,52,24.135999995879743
697103,Name12921,23,7.174607282448264
,Name61118,invalid,95.30482422547682
666626,Name74761,35,37.35868563145564
292714,Name60758,40,18.96035894056024
696987,Name62326,43,41.6404884521285
817889,Name3428,26,34.98991294906653
,Name26726,invalid,94.3843941630376
390507,Name45494,46,92.17282329562696
100443,Name83784,23,7.799377053065171
494846,Name15440,74,60.33333980903949
,Name93230,invalid,28.087406959571126
435844,Name97740,74,90.08711009541835
291367,Name92599,46,89.26825470645245
,Name6147,invalid,26.42343822987987
,Name63936,invalid,46.87626156812613
,Name57268,invalid,46.57614208784563
736150,Name90057,21,97.40102016048188
813275,Name42328,78,0.7680032628390343
386093,Name49749,46,97.94350299760585
128144,Name50973,68,97.48098411170598
,Name12133,invalid,47.11854032738388
,Name99036,invalid,94.30296082932726
266790,Name88593,75,65.01424411374597
774632,Name59165,75,30.70888586554168
850514,Name97307,51,43.38862299309481
521451,Name89218,64,76.25182635638177
278906,Name78418,38,79.29600072585104
105951,Name77671,29,7.781818836366938
249286,Name45939,47,29.47375153709072
116350,Name51830,52,28.783729394269564
569363,Name21900,26,63.32861046721325
484461,Name23623,43,59.06162086912461
230438,Name42879,73,23.53998264995476
184395,Name80470,21,46.042122707476366
,Name19312,invalid,90.88078087134248
,Name5461,invalid,48.34819237853429
,Name20260,invalid,76.92366208002166
378997,Name7675,32,94.57894077158112
378299,Name50663,19,74.2073114864441
438814,Name55760,82,93.28603614438201
526214,Name63283,53,92.98692328160894
,Name79038,invalid,79.44584969412531
343992,Name45296,75,9.99011261346715
627817,Name38719,29,24.590846668106547
139941,Name57464,43,90.79825213348414
170903,Name70996,85,41.511611531226734
679870,Name70457,34,94.13153875193217
,Name30832,invalid,11.55069086028898
412056,Name48750,50,27.37968873817599
508970,Name60005,36,50.10599769265668
,Name45665,invalid,32.14837929825989
,Name68415,invalid,58.95506517789939
372607,Name30611,46,35.77899549242479
,Name38411,invalid,37.550200446473646
633087,Name57143,80,44.485369187629345
,Name28190,invalid,50.339172533953445
402268,Name83055,63,84.65396017676932
,Name96078,invalid,14.400612948113245
,Name11680,invalid,46.1778514524095
,Name92416,invalid,93.16783128371966
913249,Name2575,84,94.9365300290485
422417,Name31256,50,72.89101590584856
399316,Name33798,21,39.32720417237666
,Name55472,invalid,93.52893963509553
127339,Name69381,69,68.30842418782606
296179,Name81487,63,49.19279395739079
,Name39996,invalid,42.399648798528425
730764,Name46334,19,15.033064082056436
288081,Name96790,77,74.68139269902822
150746,Name21215,52,83.7080911128758
,Name73547,invalid,73.53823936376858
842911,Name45303,63,48.34820459624971
375294,Name67413,28,6.762058376217617
351906,Name11141,50,66.79757723824804
684242,Name21681,85,21.07023289488693
169661,Name72681,73,94.64859557229505
,Name20590,invalid,95.77000620095146
522239,Name97454,57,40.62542582652418
219775,Name75750,70,44.09290913418307
865205,Name48947,34,52.751832761926174
740852,Name48425,62,79.32115665090535
,Name40659,invalid,18.513021884567628
184809,Name63471,76,24.036599107384816
801986,Name51169,54,71.86287475895816
334673,Name85247,25,73.66274263373627
562574,Name62471,81,55.39233706783
895569,Name67549,81,0.6696525196101533
,Name85621,invalid,35.698763784330545
451915,Name9969,75,34.180110052790766
366152,Name37585,41,3.0466691109569455
,Name26708,invalid,83.6903810655806
,Name85976,invalid,76.97377124903277
289717,Name10337,33,5.509402087230875
710365,Name13437,23,73.31776152037602
395531,Name40193,21,20.433828102528505
394718,Name81571,43,98.78817796812884
664388,Name95995,85,30.493696361447075
414362,Name67046,64,34.77461087033823
565326,Name76518,53,99.80387094398951
863245,Name66606,89,38.83685556923172
289076,Name13395,88,98.75700229812688
704292,Name73998,23,42.02794503720988
,Name14179,invalid,85.29041648666762
910345,Name40255,50,49.564550613355294
892369,Name92536,27,33.585731717611125
650726,Name44689,82,52.69550691014761
973837,Name32191,64,78.2444044089976
,Name84479,invalid,5.719893040831215
877572,Name50362,37,77.00529360391772
353937,Name33332,73,87.5657024619838
157018,Name49102,24,51.13055457891716
858126,Name3478,62,72.56149938283608
795855,Name2334,71,2.809787200603431
176849,Name71195,67,94.52301026210739
739392,Name70033,84,25.535822568356114
580273,Name88691,24,22.0684635789521
747183,Name53463,38,73.64750688164152
178299,Name72900,63,10.089843228026663
868398,Name75860,76,29.91076159173377
659536,Name94302,44,29.88190716449557
832773,Name20588,64,36.31721969879784
877330,Name55086,73,74.43431477032205
161256,Name72122,63,31.213517335103912
850216,Name20597,61,16.83046381458899
414346,Name91204,24,57.4593756747033
922448,Name46189,42,16.612905291285696
,Name98547,invalid,22.71405768502217
,Name44248,invalid,96.32712885735171
,Name34077,invalid,43.08551246735022
189004,Name71817,58,67.48448580753717
397243,Name10759,78,58.83681192562998
182063,Name78595,76,83.01630112868219
246039,Name51155,46,5.073757689862246
122742,Name90272,28,13.322256855753455
941115,Name74756,52,74.70018973280077
948525,Name29329,52,99.69784443366227
366890,Name73934,55,15.90153514374647
781962,Name61114,84,3.2636856822893856
487634,Name34164,55,27.856961160896
,Name11531,invalid,75.49172286401767
569798,Name32237,22,60.35795125421711
,Name54685,invalid,92.50159328428764
512762,Name11880,87,51.70051099853641
201606,Name21186,66,69.43511143145801
543632,Name21352,83,10.496150282020078
834804,Name93331,88,6.855056859537767
,Name79873,invalid,15.856144878382139
416176,Name8317,76,75.05081072529089
,Name91428,invalid,87.5360179552864
156214,Name15717,54,60.825907655354314
549481,Name9710,29,51.524685151620055
800920,Name22861,64,34.98557709000066
867527,Name97741,40,30.13195550793679
629493,Name62778,19,61.705098883276335
504225,Name99442,22,49.70932119182104
651015,Name7274,80,23.986399880610797
983594,Name61931,29,96.63422781535584
423103,Name55032,31,58.922006559992326
703404,Name1610,72,32.59463216595909
522901,Name29016,84,2.9206939856020964
446536,Name57404,48,86.76199522300534
217349,Name36947,30,81.37547250876288
872162,Name77338,51,3.413961228492235
189046,Name10234,68,30.366353645876764
241114,Name45586,79,5.290566449752454
831367,Name30091,73,82.93140309712061
975057,Name78411,86,58.38626061975383
710000,Name82673,62,36.020937347808335
742766,Name6176,76,18.497794931833266
354989,Name39607,35,92.02895578657213
408903,Name12747,43,2.408848037333222
462394,Name2471,50,11.189933158124232
547927,Name85912,20,82.17113850902393
607925,Name49072,82,90.35075266194555
,Name96202,invalid,44.12197902385071
543929,Name8217,63,85.23390806190874
124254,Name57955,52,65.40250192737372
259317,Name79025,78,85.81644437381067
421905,Name81327,79,22.11731616923177
348297,Name40695,64,36.30959177602631
868673,Name31868,37,79.07191246989785
441828,Name94224,57,57.85114980190096
827540,Name25207,85,86.23366076731843
320823,Name92424,18,78.01312015213068
531988,Name52417,64,46.482104561750845
,Name85388,invalid,18.27024988403424
671346,Name9574,42,60.87093157671285
929666,Name58818,48,19.985066743342895
907923,Name86624,74,24.755130561732553
162738,Name49029,84,25.55541376500473
584864,Name5155,81,84.88153667709814
530430,Name35923,55,59.0428008894095
826335,Name48592,21,81.05209571836197
298209,Name42502,62,6.318507909581628
446249,Name59439,36,23.316859509602295
857138,Name46227,53,58.12795521091218
449090,Name7770,83,0.34544520952749513
,Name73887,invalid,46.58669940914826
340330,Name87080,39,3.808564214422505
311497,Name98261,18,32.51528239216741
278558,Name25446,73,3.8752106306205847
537227,Name25538,27,55.43848452744493
707832,Name77711,55,73.92072415001537
652282,Name22648,36,98.60726136064812
794884,Name86032,75,97.00520543364982
983951,Name51087,43,27.87112185809837
,Name96055,invalid,6.329797974010476
907510,Name98856,66,96.31291684682732
517584,Name3502,54,78.39710160950565
912605,Name70650,20,91.8689286124092
,Name92728,invalid,47.17667729757823
404174,Name41622,44,30.35206874304461
752050,Name25670,44,29.83528385752976
207366,Name72477,61,12.040742968341744
468749,Name77982,18,5.469391055285467
284744,Name34164,85,0.6813692575956098
406187,Name89340,65,33.41451986239905
353517,Name26930,70,94.37827580781503
986833,Name38456,49,28.37870411462272
482443,Name40937,46,30.88682608107085
821279,Name25574,74,62.256198745229504
,Name58961,invalid,9.323395196487827
565061,Name39178,53,42.92468118037473
,Name24513,invalid,94.79673998326538
196043,Name13851,40,5.397749082397318
479873,Name83067,50,4.131606745091199
520734,Name68407,57,33.72672389599363
976910,Name76176,35,3.227519799696943
,Name1775,invalid,93.38696126802498
740954,Name52342,85,56.43771065471634
,Name73030,invalid,70.18410638052572
930869,Name92787,52,54.5976413643191
816884,Name77260,44,62.80760268099598
764803,Name65962,57,91.76253608155746
760350,Name63358,68,8.107818936145305
934376,Name2068,42,5.48426354285263
475051,Name78049,43,97.29769192245897
529062,Name53381,20,56.43866656908638
627424,Name73085,65,82.23478534992775
670518,Name27419,56,1.4951698286780668
925059,Name50893,63,25.273913458381937
710316,Name76956,72,94.78311784455882
,Name48508,invalid,33.93801259171384
301876,Name61060,40,94.60608248284589
186369,Name28262,41,74.91135957109476
396411,Name347,57,96.34145875609316
101412,Name93859,78,10.518034912740381
345319,Name73791,62,36.79565240113269
960976,Name51825,31,31.124184464655226
648154,Name53027,26,70.5431722520865
779936,Name27980,34,53.09375209131242
227993,Name79739,18,52.852927139370124
239321,Name79357,58,76.76361185903376
678654,Name48825,38,2.1887448775504525
675429,Name20765,32,68.31239330181693
664553,Name57149,37,38.93677956762392
757439,Name1222,88,13.563625672471446
626003,Name96340,88,72.48949026193179
163016,Name87872,47,71.6936483247355
,Name51157,invalid,24.398768140277703
,Name41006,invalid,76.05795876537022
538512,Name7390,88,3.6003344862485798
348412,Name66899,64,45.87587414728374
,Name23864,invalid,8.448176543126396
,Name19974,invalid,3.5290285507754815
834726,Name7003,44,56.291998267563926
323732,Name361,23,11.957565785151159
968156,Name43967,37,84.46112819328052
,Name35510,invalid,30.386777563207133
,Name68936,invalid,1.4147176731851063
213402,Name59640,26,92.35023313626472
491056,Name52705,31,3.4318465417921384
189974,Name87548,46,12.417313355890558
140670,Name15840,55,75.68489713593708
271064,Name39593,20,92.54861621791984
723121,Name56872,88,7.9269670861506825
962308,Name26595,35,43.093265813791504
917230,Name53803,41,90.29442578633432
347531,Name59328,87,25.796691399951833
268525,Name2115,59,36.305513552593005
,Name54507,invalid,69.67154958351168
448269,Name86152,64,18.724175394229825
239138,Name79841,19,24.777220040238703
227739,Name15395,62,8.644515705494292
506817,Name96492,56,73.69072539160464
931009,Name31137,62,57.99991443771659
819290,Name59888,74,24.865820730093834
,Name79268,invalid,12.82994159047166
834356,Name68223,72,48.85843206589535
751785,Name57078,19,91.26048771068818
777700,Name96728,49,69.13034186442381
979853,Name13437,30,46.04850793031869
665570,Name81907,89,43.20242223370607
,Name44358,invalid,55.91227464820142
453283,Name28089,78,58.08561279336979
,Name91499,invalid,55.342338963632685
809549,Name81778,65,38.49706035004745
834417,Name70511,57,3.927486371964195
795759,Name16133,40,34.312905383103384
932057,Name51397,39,53.49223187431754
,Name45158,invalid,9.58714484388562
136522,Name21614,44,56.09520191964455
797968,Name82340,40,73.70703567821485
636878,Name43665,26,16.321185653184767
741728,Name84920,52,15.013197564387038
482930,Name83658,52,30.170838608689188
691809,Name5173,86,64.93947164880886
166074,Name17574,87,43.3746704624952
113727,Name57744,25,67.2065671187973
,Name78946,invalid,64.20005659289214
159944,Name57770,43,41.251287561487736
723455,Name16788,84,17.82545154458226
,Name60002,invalid,5.348610906560891
738042,Name48057,72,37.17874208586658
893978,Name44153,72,13.116655123397091
834989,Name7705,62,54.105818818666165
827737,Name91509,64,9.197329480145711
,Name14126,invalid,81.98907401567773
,Name5804,invalid,36.99059262867475
689450,Name97068,45,30.479179999686036
,Name70963,invalid,27.497129765290417
117715,Name45336,71,8.570716592976769
106043,Name69300,75,2.86511685207822
541642,Name30856,44,0.08714924096788756
510522,Name16890,35,56.83418182075706
,Name99494,invalid,58.91605562625413
,Name92947,invalid,60.31591745441217
534002,Name81330,25,57.679785153569185
194563,Name31886,23,15.64636128337088
803992,Name19691,80,13.980913940843509
560879,Name72194,73,17.762063368268233
,Name15748,invalid,97.46226442043596
494866,Name28273,89,36.80821778223251
,Name11972,invalid,2.4966430467145972
,Name5610,invalid,38.54719965492984
973879,Name56129,56,8.149300659129821
,Name87860,invalid,51.67957837630627
139163,Name83981,32,81.27578862166736
779962,Name96519,19,63.17500466627665
,Name2144,invalid,49.81306025680142
809025,Name97948,37,96.42328242917542
817012,Name14987,55,30.273792848122337
,Name82148,invalid,34.835700696843844
302589,Name71247,25,72.07942753784181
809722,Name68599,68,29.657768618142676
554904,Name34476,77,3.245600905142565
891281,Name60209,41,4.430983108524833
363845,Name83453,64,85.88692844720474
461506,Name74107,28,62.99787798024082
368145,Name25879,62,2.6685645890144327
458654,Name44658,19,19.62570027024374
400994,Name74352,20,98.32735326667724
201032,Name9240,69,92.52329115431912
850883,Name35696,19,39.949579562450296
875253,Name65913,24,70.99106035111417
641931,Name83334,89,35.8349551501852
564587,Name59358,69,33.693405177978974
731473,Name57871,28,82.10812377137027
781976,Name95659,24,29.923442070790717
,Name51333,invalid,67.24314210747002
668206,Name83510,38,30.97145345110214
,Name56111,invalid,76.37823357421708
450308,Name7728,76,66.02042672349786
221051,Name67079,70,39.2672169757561
,Name31011,invalid,24.165722330662685
,Name94320,invalid,56.311464133752445
915347,Name76594,27,1.0888285039375445
858047,Name91526,57,17.2237913147383
652441,Name23273,78,78.08512785062462
765669,Name22248,30,55.59468934074555
761319,Name29806,26,23.429577966873648
520023,Name90829,57,40.73056105071444
,Name85117,invalid,74.8335833345473
,Name81201,invalid,91.50526461531278
588520,Name46213,23,11.18386978917445
857863,Name14173,30,0.42199533245566023
935407,Name16822,82,87.12647714679892
768215,Name2065,41,24.937421686786266
308014,Name41507,81,27.71094137966841
424430,Name58717,41,61.58549029261484
357378,Name57095,51,3.204373123795423
,Name88745,invalid,74.96187077691877
799883,Name65211,42,2.8864078605263743
165398,Name377,53,74.66852289580702
121126,Name56513,77,78.40031943264158
,Name61874,invalid,92.10878378137369
208107,Name81528,59,25.592379400983322
,Name47888,invalid,26.98260328995271
645251,Name39023,88,14.280677538709696
240758,Name86259,36,13.231645780675017
,Name91024,invalid,88.20707176868801
571904,Name78380,85,32.774216635734376
716215,Name31246,71,64.7659095402808
746720,Name76333,18,57.97571086327946
480688,Name52378,30,29.868218497869336
206758,Name57927,60,13.805511115261382
,Name2616,invalid,73.53769716766793
628009,Name35496,84,82.01983272682259
130684,Name57801,79,48.212488660338295
658320,Name94466,31,70.44103909590386
872397,Name30192,69,52.558721127118154
403848,Name83762,40,6.779332602912403
573035,Name34022,36,33.456185589587186
166295,Name47891,76,31.766767178133946
309036,Name25778,60,99.2043301187146
130676,Name91945,35,42.93966630922434
,Name81280,invalid,2.527777313401003
679470,Name38129,69,63.41239555804289
710385,Name34330,62,32.04674563096918
302264,Name98841,65,52.15328559193403
698290,Name21540,32,65.22125583323866
599929,Name28646,82,43.96223863529066
467284,Name72777,35,51.94704355131605
674112,Name94112,39,33.26505082724792
697133,Name31113,71,21.272935580417997
727702,Name1288,72,40.937614038403304
217876,Name39407,23,61.31567043391228
,Name51983,invalid,92.86778565554525
506364,Name14164,61,17.694664863014886
428793,Name63528,68,9.29989059371591
,Name13370,invalid,37.56277949320456
458509,Name61985,59,1.5699432857363305
,Name55685,invalid,23.98714772366629
,Name56058,invalid,95.69248078296417
637709,Name26681,70,69.31266727656725
510379,Name92818,21,51.231006231464214
915551,Name32963,59,44.5267427246011
,Name43803,invalid,14.132532978144397
270932,Name84968,59,19.01275121564243
119504,Name32589,71,43.22365899135438
971604,Name90683,89,39.85466378716951
284672,Name98146,59,10.962804618446642
664452,Name25013,25,88.91665379336506
707123,Name21511,59,79.63569373721415
924808,Name92856,50,47.302334541093046
964760,Name98646,65,81.03470988539586
327575,Name44915,60,92.67363748367093
,Name4955,invalid,44.601597009720464
710855,Name1357,85,23.606504036173014
768406,Name79421,76,5.272380768825846
746198,Name30840,42,79.66767616081995
824066,Name63159,75,38.10865150303211
292236,Name2747,49,56.861812919331236
151739,Name60045,84,32.415381100311734
782985,Name11182,48,22.72575081003335
337541,Name50554,41,55.28241079139229
139180,Name55760,56,5.036155520262242
783977,Name10903,36,40.363966767603074
,Name37316,invalid,49.59182379961133
379194,Name35387,55,60.79483324192596
124087,Name37080,57,65.62003568728898
,Name36137,invalid,51.56352413223508
811252,Name42750,43,15.414999372335137
,Name19902,invalid,75.97294059323958
937020,Name76475,33,59.14097200753605
726219,Name54413,40,21.786713085545482
235534,Name29128,51,99.33243366318203
,Name76628,invalid,54.839703574649576
303980,Name86869,43,97.89931191922696
384361,Name70380,58,87.50083539599206
148011,Name82585,26,6.88274860995266
742552,Name55999,73,82.90008764039382
,Name45550,invalid,35.36589342369083
247030,Name96224,36,0.8430710862860735
572081,Name75260,35,8.885769828657676
,Name33360,invalid,6.416849044073336
746299,Name1725,77,45.46606148157121
867950,Name28986,18,71.3878257024714
996307,Name97084,45,95.1441082953901
494045,Name263,28,93.11570768461884
